FILE	         Coher	 repet	 Ve_P_u	 Vi_P_u	 co_P_u	 Ve_P_thr	 vi_P_th	 Co_P_thr	 Ve_N_u	 Vi_N_u	 co_N_u	 Ve_N_thr	 vi_N_th	 Co_N_thr	 Ves_CP	 Vis_CP	 Com_CP	 Ves_p	 Vis_p	 Com_p	 sign	 vesMax	 visMax	 coMax	
m2c177r2.htb 25.000 33.000 -0.262 0.703 -0.204 1.275 1.362 0.772 8.644 2.237 1.105 300.000 27.204 32.186 0.492 0.499 0.579 0.934 0.984 0.192 0.000 0.000 0.624 0.002 0.190 0.885 0.907 0.269 0.484 
m2c178r2.htb 25.000 30.000 -0.022 0.401 -0.239 1.110 1.407 0.927 1.360 2.631 0.127 128.863 87.169 14.180 0.617 0.527 0.473 0.032 0.538 0.636 180.000 180.000 0.481 0.367 0.271 -0.342 -0.961 -0.544 0.130 
m2c179r2.htb 25.000 33.000 0.249 -0.200 0.241 0.859 1.182 1.126 2.368 4.212 3.125 11.310 21.403 16.086 0.626 0.449 0.440 0.056 0.302 0.236 0.000 0.000 0.000 0.031 0.931 0.713 0.772 0.777 0.014 
m2c180r2.htb 25.000 21.000 0.511 1.367 0.442 1.433 1.365 0.554 36.763 -2.873 -0.642 153.882 23.538 22.094 0.484 0.452 0.402 0.742 0.656 0.362 180.000 180.000 0.811 0.012 -0.094 0.786 0.717 0.185 0.633 
m2c181r2.htb 25.000 52.000 0.168 0.297 0.012 0.893 1.475 1.035 0.023 -2.616 0.196 6.398 12.795 5.620 0.604 0.474 0.526 0.010 0.478 0.498 0.000 0.000 0.000 0.000 -0.990 -0.972 -0.996 0.980 0.000 
m2c182r2.htb 25.000 60.000 0.033 0.256 -0.033 1.026 1.375 0.935 -0.305 2.228 2.061 14.322 37.449 13.110 0.603 0.523 0.463 0.012 0.480 0.340 0.000 0.000 0.000 0.000 0.979 0.959 0.968 0.896 0.001 
m2c183r2.htb 25.000 30.000 0.194 -0.084 -0.099 0.899 1.180 0.930 2.099 2.886 3.770 15.525 34.539 13.196 0.558 0.547 0.555 0.430 0.382 0.376 0.000 0.000 0.013 0.024 -0.781 -0.734 -0.792 0.745 0.021 
m2c184r2.htb 25.000 37.000 0.002 0.526 -0.043 1.332 1.808 0.955 -0.820 -5.160 1.977 6.583 58.225 12.916 0.613 0.453 0.629 0.010 0.292 0.000 180.000 0.000 0.000 0.301 -0.992 0.389 -0.932 -0.402 0.283 
m2c185r2.htb 28.000 40.000 -0.001 -0.027 -0.222 1.298 1.056 0.720 0.674 0.309 0.400 3.699 5.276 3.042 0.773 0.547 0.612 0.000 0.320 0.030 0.000 0.000 0.000 0.000 0.927 0.960 0.968 0.990 0.000 
m2c186r2.htb 26.000 30.000 -0.222 0.041 -0.305 1.430 1.167 0.960 -8.610 4.965 21.592 102.052 27.466 72.221 0.443 0.440 0.532 0.264 0.234 0.522 180.000 180.000 0.316 0.057 0.378 -0.651 -0.450 0.266 0.489 
m2c187r2.htb 26.000 33.000 0.424 -0.107 -0.046 1.000 1.230 0.687 1.165 5.635 -5.301 96.666 34.664 48.675 0.547 0.470 0.491 0.398 0.528 0.964 0.000 0.000 0.429 0.004 0.302 0.843 0.762 0.463 0.209 
m2c189r2.htb 25.000 32.000 0.137 0.127 0.191 0.788 1.420 1.075 33.663 -21.044 0.217 191.021 100.018 197.362 0.522 0.482 0.492 0.768 0.698 0.892 180.000 180.000 0.445 0.402 -0.292 0.320 0.394 -0.392 0.296 
