FILE	 azimuth	 stim_type	 delta	 coherence	 bias	 bias_lower	 bias_upper	 thresh	 thresh_lower	 thresh_upper	 num_reps	 norm_rev	 CP_zero	 p_zero	 CP_all	 p_all	
m24c153r2.htb	90.000	3.000	4.000	60.000	4.667	-1.678	60076.460	20.332	8.238	127079.057	9.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c153r2.htb	90.000	1.000	0.000	16.000	4.245	-3.340	49024.467	21.703	8.349	146908.930	9.000	AllTrials	0.500	0.976	0.474	0.814	
m24c153r2.htb	90.000	2.000	0.000	16.000	-1.933	-210761.074	27351.861	116.377	13.808	1008847.243	9.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c153r2.htb	90.000	2.000	0.000	60.000	1.071	-9.909	8.470	15.406	7.691	1509.420	9.000	AllTrials	0.225	0.150	0.225	0.150	
m24c153r2.htb	90.000	3.000	-4.000	16.000	10.308	2.954	148052.901	19.336	8.384	222929.280	9.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c153r2.htb	90.000	3.000	-4.000	60.000	3.704	-1.514	37.731	16.555	7.676	49080.836	9.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c153r2.htb	90.000	3.000	0.000	16.000	8.778	-0.946	81572.881	30.970	9.979	563274.798	9.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c153r2.htb	90.000	3.000	0.000	60.000	3.919	-7592.453	73829.821	39.489	11.288	623940.896	9.000	AllTrials	0.889	0.076	 NaN	0.000	
m24c153r2.htb	90.000	3.000	4.000	16.000	14.404	5.777	453153.722	19.337	6.839	132005.067	9.000	AllTrials	0.775	0.260	0.836	0.002	
m24c153r2.htb	90.000	3.000	4.000	60.000	4.667	-2.600	27485.834	20.332	8.606	40112.538	9.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c153r2.htb	90.000	1.000	0.000	16.000	5.419	-3.221	177533.684	22.321	7.837	505058.223	6.000	AllTrials	0.611	0.616	0.764	0.146	
m24c153r2.htb	90.000	2.000	0.000	16.000	-60.296	-665429.242	5.474	208.331	12.423	1615911.222	6.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c153r2.htb	90.000	2.000	0.000	60.000	-0.475	-11.205	16.988	13.898	6.188	139346.150	6.000	AllTrials	0.222	0.398	 NaN	0.000	
m24c153r2.htb	90.000	3.000	-4.000	16.000	19.675	-1.511	699071.284	53.367	8.745	1055074.278	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c153r2.htb	90.000	3.000	-4.000	60.000	3.257	-2.477	197.606	14.377	5.802	230155.724	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c153r2.htb	90.000	3.000	0.000	16.000	2.224	-259.140	34.896	17.409	7.039	348097.770	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c153r2.htb	90.000	3.000	0.000	60.000	3.699	-258.898	76464.961	25.474	7.756	661490.837	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c153r2.htb	90.000	3.000	4.000	16.000	6.557	1.844	173961.330	12.666	5.240	88527.607	6.000	AllTrials	 NaN	 NaN	0.806	0.046	
m24c153r2.htb	90.000	3.000	4.000	60.000	1.916	-13.473	46829.703	18.715	6.718	288843.414	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c154r2.htb	90.000	1.000	0.000	16.000	0.606	-33683.125	7847.655	39.938	11.417	431787.937	11.000	AllTrials	0.679	0.388	0.519	0.860	
m24c154r2.htb	90.000	2.000	0.000	16.000	-0.033	-2.060	1.724	5.779	3.969	 NaN	11.000	AllTrials	0.833	0.132	0.694	0.016	
m24c154r2.htb	90.000	2.000	0.000	60.000	0.362	-0.565	1.273	2.306	1.413	4.393	11.000	AllTrials	0.250	0.148	0.621	0.354	
m24c154r2.htb	90.000	3.000	-4.000	16.000	-0.637	-1.969	0.430	3.125	1.971	5.385	11.000	AllTrials	0.783	0.118	0.675	0.090	
m24c154r2.htb	90.000	3.000	-4.000	60.000	2.100	1.180	3.187	2.026	1.231	4.134	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c154r2.htb	90.000	3.000	0.000	16.000	0.038	-1.133	1.377	3.003	1.526	5.361	11.000	AllTrials	0.714	0.334	0.776	0.038	
m24c154r2.htb	90.000	3.000	0.000	60.000	0.098	-0.728	0.905	1.922	1.236	 NaN	11.000	AllTrials	0.567	0.686	0.518	0.948	
m24c154r2.htb	90.000	3.000	4.000	16.000	-0.331	-1.677	0.880	3.715	2.397	6.378	11.000	AllTrials	0.500	0.962	0.679	0.040	
m24c154r2.htb	90.000	3.000	4.000	60.000	-1.796	-3.265	-0.904	2.711	1.723	5.123	11.000	AllTrials	 NaN	 NaN	0.333	0.374	
m24c154r2.htb	90.000	1.000	0.000	16.000	0.606	-48911.364	4462.148	39.938	12.441	603259.408	11.000	AllTrials	0.679	0.374	0.519	0.822	
m24c154r2.htb	90.000	2.000	0.000	16.000	-0.033	-2.203	1.689	5.779	4.011	 NaN	11.000	AllTrials	0.833	0.140	0.694	0.046	
m24c154r2.htb	90.000	2.000	0.000	60.000	0.362	-0.586	1.252	2.306	1.368	4.535	11.000	AllTrials	0.250	0.162	0.621	0.362	
m24c154r2.htb	90.000	3.000	-4.000	16.000	-0.637	-1.960	0.411	3.125	1.953	5.587	11.000	AllTrials	0.783	0.152	0.675	0.104	
m24c154r2.htb	90.000	3.000	-4.000	60.000	2.100	1.157	3.216	2.026	1.274	3.970	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c154r2.htb	90.000	3.000	0.000	16.000	0.038	-1.153	1.342	3.003	1.617	5.593	11.000	AllTrials	0.714	0.304	0.776	0.034	
m24c154r2.htb	90.000	3.000	0.000	60.000	0.098	-0.741	0.921	1.922	1.229	4.749	11.000	AllTrials	0.567	0.684	0.518	0.904	
m24c154r2.htb	90.000	3.000	4.000	16.000	-0.331	-1.738	0.878	3.715	2.483	6.487	11.000	AllTrials	0.500	0.940	0.679	0.040	
m24c154r2.htb	90.000	3.000	4.000	60.000	-1.796	-3.069	-0.815	2.711	1.736	4.616	11.000	AllTrials	 NaN	 NaN	0.333	0.368	
m24c155r2.htb	90.000	1.000	0.000	16.000	1.355	-1.104	6.446	12.233	7.260	26.208	18.000	AllTrials	0.750	0.080	0.443	0.348	
m24c155r2.htb	90.000	2.000	0.000	16.000	1.844	-1.272	5.212	12.418	7.942	28.251	18.000	AllTrials	0.772	0.048	0.753	0.004	
m24c155r2.htb	90.000	2.000	0.000	60.000	0.275	-0.797	1.318	3.905	2.868	6.286	18.000	AllTrials	0.564	0.674	0.564	0.674	
m24c155r2.htb	90.000	3.000	-4.000	16.000	-0.686	-2.376	0.942	6.392	4.293	11.044	18.000	AllTrials	0.795	0.028	0.563	0.336	
m24c155r2.htb	90.000	3.000	-4.000	60.000	1.673	0.724	2.715	3.087	2.124	4.961	18.000	AllTrials	0.365	0.510	0.554	0.498	
m24c155r2.htb	90.000	3.000	0.000	16.000	-0.691	-2.348	1.408	7.071	4.493	11.614	18.000	AllTrials	0.400	0.428	0.475	0.588	
m24c155r2.htb	90.000	3.000	0.000	60.000	-0.057	-0.930	0.629	2.600	1.821	4.142	18.000	AllTrials	0.685	0.234	0.603	0.302	
m24c155r2.htb	90.000	3.000	4.000	16.000	-0.367	-2.162	1.467	6.745	4.583	11.361	18.000	AllTrials	0.423	0.550	0.518	0.794	
m24c155r2.htb	90.000	3.000	4.000	60.000	-1.016	-1.747	-0.228	2.367	1.675	3.702	18.000	AllTrials	 NaN	 NaN	0.433	0.684	
m24c155r2.htb	90.000	1.000	0.000	16.000	0.064	-2.776	3.729	10.502	6.477	27.184	14.000	AllTrials	0.670	0.284	0.430	0.380	
m24c155r2.htb	90.000	2.000	0.000	16.000	1.906	-1.225	6.050	12.204	7.168	35.716	14.000	AllTrials	0.755	0.096	0.775	0.002	
m24c155r2.htb	90.000	2.000	0.000	60.000	0.159	-0.938	1.303	3.452	2.356	5.746	14.000	AllTrials	0.744	0.132	0.744	0.132	
m24c155r2.htb	90.000	3.000	-4.000	16.000	0.047	-1.984	1.651	6.227	4.345	14.396	14.000	AllTrials	0.888	0.018	0.557	0.420	
m24c155r2.htb	90.000	3.000	-4.000	60.000	1.975	1.132	3.173	2.130	1.244	3.779	14.000	AllTrials	 NaN	 NaN	0.689	0.092	
m24c155r2.htb	90.000	3.000	0.000	16.000	-0.850	-4.392	1.132	8.343	5.529	19.012	14.000	AllTrials	0.385	0.488	0.505	0.948	
m24c155r2.htb	90.000	3.000	0.000	60.000	-0.219	-1.016	0.512	2.154	1.350	4.114	14.000	AllTrials	0.864	0.040	0.696	0.068	
m24c155r2.htb	90.000	3.000	4.000	16.000	0.003	-2.228	1.880	7.238	4.786	15.101	14.000	AllTrials	0.287	0.182	0.492	0.928	
m24c155r2.htb	90.000	3.000	4.000	60.000	-0.969	-1.814	-0.277	1.866	1.187	3.400	14.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c155r2.htb	90.000	1.000	0.000	16.000	1.930	-0.489	8.439	12.519	7.749	26.702	18.000	AllTrials	0.762	0.058	0.461	0.524	
m24c155r2.htb	90.000	2.000	0.000	16.000	1.926	-1.066	4.881	11.142	7.260	27.772	18.000	AllTrials	0.794	0.024	0.772	0.000	
m24c155r2.htb	90.000	2.000	0.000	60.000	0.042	-0.944	1.005	3.615	2.615	5.528	18.000	AllTrials	0.571	0.654	0.571	0.654	
m24c155r2.htb	90.000	3.000	-4.000	16.000	-0.847	-2.211	0.387	4.583	3.183	7.541	18.000	AllTrials	0.756	0.078	0.556	0.382	
m24c155r2.htb	90.000	3.000	-4.000	60.000	2.045	1.206	3.121	2.554	1.684	3.802	18.000	AllTrials	0.396	0.638	0.571	0.326	
m24c155r2.htb	90.000	3.000	0.000	16.000	-0.731	-2.067	0.896	5.271	3.445	9.061	18.000	AllTrials	0.456	0.752	0.504	0.992	
m24c155r2.htb	90.000	3.000	0.000	60.000	0.125	-0.663	0.779	2.294	1.550	3.850	18.000	AllTrials	0.708	0.152	0.622	0.208	
m24c155r2.htb	90.000	3.000	4.000	16.000	-0.920	-2.474	0.707	5.320	3.198	8.225	18.000	AllTrials	0.446	0.738	0.517	0.746	
m24c155r2.htb	90.000	3.000	4.000	60.000	-1.102	-1.880	-0.406	2.333	1.682	3.634	18.000	AllTrials	 NaN	 NaN	0.483	0.890	
m24c158r2.htb	90.000	1.000	0.000	16.000	-1.490	-8546.389	4.240	16.145	7.670	90503.634	8.000	AllTrials	0.563	0.730	0.659	0.290	
m24c158r2.htb	90.000	2.000	0.000	16.000	-0.688	-240.050	17626.142	23.734	9.019	340027.131	8.000	AllTrials	0.667	0.406	0.506	0.956	
m24c158r2.htb	90.000	2.000	0.000	60.000	0.870	-2.365	7.268	9.515	4.901	40.793	8.000	AllTrials	0.194	0.134	0.485	0.902	
m24c158r2.htb	90.000	3.000	-4.000	16.000	-0.244	-16.420	5.791	14.431	6.951	5085.417	8.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c158r2.htb	90.000	3.000	-4.000	60.000	1.223	-1.377	8.557	8.193	4.210	29.584	8.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c158r2.htb	90.000	3.000	0.000	16.000	0.739	-3.174	10.549	10.850	5.163	53.865	8.000	AllTrials	0.600	0.590	0.319	0.210	
m24c158r2.htb	90.000	3.000	0.000	60.000	1.950	-0.714	8.475	8.354	3.968	23.869	8.000	AllTrials	0.714	0.320	 NaN	0.000	
m24c158r2.htb	90.000	3.000	4.000	16.000	2.218	-2.802	48.922	14.246	6.377	140.690	8.000	AllTrials	0.467	1.002	0.276	0.060	
m24c158r2.htb	90.000	3.000	4.000	60.000	0.285	-1.775	3.231	5.564	3.152	14.292	8.000	AllTrials	 NaN	 NaN	0.313	0.478	
m24c158r2.htb	90.000	1.000	0.000	16.000	-2.492	-28479.726	3.298	17.693	7.605	104492.908	8.000	AllTrials	0.563	0.716	0.659	0.338	
m24c158r2.htb	90.000	2.000	0.000	16.000	-0.829	-23596.381	48825.159	32.177	9.763	548474.259	8.000	AllTrials	0.722	0.280	0.476	0.922	
m24c158r2.htb	90.000	2.000	0.000	60.000	-0.159	-4.224	6.228	10.706	5.127	53.843	8.000	AllTrials	0.139	0.092	0.386	0.492	
m24c158r2.htb	90.000	3.000	-4.000	16.000	-0.237	-76.734	7.465	16.991	7.819	61887.791	8.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c158r2.htb	90.000	3.000	-4.000	60.000	1.223	-1.481	6.992	8.193	3.777	21.534	8.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c158r2.htb	90.000	3.000	0.000	16.000	0.837	-4.317	34.397	13.729	6.320	175.012	8.000	AllTrials	0.467	0.984	0.292	0.168	
m24c158r2.htb	90.000	3.000	0.000	60.000	1.657	-1.569	12.260	10.462	4.758	35.828	8.000	AllTrials	0.762	0.162	 NaN	0.000	
m24c158r2.htb	90.000	3.000	4.000	16.000	2.218	-2.505	2573.698	14.246	6.174	222.663	8.000	AllTrials	0.600	0.740	0.331	0.154	
m24c158r2.htb	90.000	3.000	4.000	60.000	-0.061	-3.578	5.210	9.674	4.614	32.958	8.000	AllTrials	 NaN	 NaN	0.344	0.378	
m24c160r2.htb	90.000	1.000	0.000	16.000	-6.463	-83762.828	369.933	66.183	17.170	475969.865	20.000	AllTrials	0.641	0.262	0.545	0.426	
m24c160r2.htb	90.000	2.000	0.000	16.000	1.467	-2.879	5.403	15.740	9.137	46.326	20.000	AllTrials	0.495	0.934	0.481	0.718	
m24c160r2.htb	90.000	2.000	0.000	60.000	0.681	-0.384	1.888	4.392	3.360	 NaN	20.000	AllTrials	0.288	0.084	0.405	0.176	
m24c160r2.htb	90.000	3.000	-4.000	16.000	1.261	-1.893	4.266	12.995	8.440	31.119	20.000	AllTrials	0.435	0.694	0.446	0.512	
m24c160r2.htb	90.000	3.000	-4.000	60.000	2.614	1.341	4.173	5.100	3.781	8.102	20.000	AllTrials	0.431	0.768	0.361	0.066	
m24c160r2.htb	90.000	3.000	0.000	16.000	2.321	-0.010	10.728	11.839	7.008	22.818	20.000	AllTrials	0.571	0.552	0.537	0.530	
m24c160r2.htb	90.000	3.000	0.000	60.000	-0.107	-1.085	0.866	3.504	2.509	5.331	20.000	AllTrials	0.359	0.276	0.415	0.378	
m24c160r2.htb	90.000	3.000	4.000	16.000	-0.340	-7.037	3.807	17.569	9.823	62.237	20.000	AllTrials	0.595	0.432	0.527	0.686	
m24c160r2.htb	90.000	3.000	4.000	60.000	-3.329	-5.534	-2.252	4.434	3.182	7.553	20.000	AllTrials	 NaN	 NaN	0.326	0.092	
m24c166r2.htb	90.000	1.000	0.000	16.000	-3.394	-124446.660	3227.981	62.829	15.134	731835.374	12.000	AllTrials	0.328	0.356	0.412	0.308	
m24c166r2.htb	90.000	2.000	0.000	16.000	-7.696	-105906.431	2955.260	300.000	-715869.461	-14.770	12.000	AllTrials	0.287	0.234	0.457	0.660	
m24c166r2.htb	90.000	2.000	0.000	60.000	64.815	3.555	398816.304	217.041	18.421	1275677.060	12.000	AllTrials	 NaN	 NaN	0.243	0.140	
m24c166r2.htb	90.000	3.000	-4.000	16.000	-1.721	-20793.297	6.450	25.029	11.171	254596.296	12.000	AllTrials	 NaN	 NaN	0.572	0.482	
m24c166r2.htb	90.000	3.000	-4.000	60.000	9.337	-3.595	147171.806	48.849	12.943	545146.311	12.000	AllTrials	 NaN	 NaN	0.726	0.154	
m24c166r2.htb	90.000	3.000	0.000	16.000	17.924	0.477	250881.010	74.721	14.867	699552.027	12.000	AllTrials	0.357	0.420	0.377	0.204	
m24c166r2.htb	90.000	3.000	0.000	60.000	10.538	-68.191	144550.223	72.206	16.873	1014733.833	12.000	AllTrials	0.604	0.650	0.707	0.084	
m24c166r2.htb	90.000	3.000	4.000	16.000	-13.658	-268090.697	29.319	300.000	-822725.607	-14.696	12.000	AllTrials	 NaN	 NaN	0.420	0.538	
m24c166r2.htb	90.000	3.000	4.000	60.000	3.913	-1816.415	24230.985	36.927	12.083	423303.538	12.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	1.000	0.000	16.000	668.934	-589.467	562109.260	300.000	-1007014.986	-8.079	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	2.000	0.000	16.000	-13.149	-564074.311	-0.484	28.768	6.413	1163247.416	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	2.000	0.000	60.000	9.718	-0.659	495910.824	27.736	7.009	1221275.374	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	3.000	-4.000	16.000	-3.331	-416960.395	8297.369	34.715	7.497	1080784.613	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	3.000	-4.000	60.000	-36.823	-1599594.024	-4.002	300.000	-1639892.213	-6.736	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	3.000	0.000	16.000	45.221	-11.852	993901.346	300.000	-2158193.062	-10.152	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	3.000	0.000	60.000	5.379	-3.436	136089.369	18.289	5.551	907882.463	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	3.000	4.000	16.000	-15.541	-893930.909	1.063	38.190	7.089	1494509.913	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c166r2.htb	90.000	3.000	4.000	60.000	2.353	-11010.405	32086.610	20.088	5.959	1040303.533	4.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
